Scenario 1
This file contains data related to the Lock operation
Torino, 2023-03-10_07-37-11


The columns have the following meaning:
- Timetag
- Synthesizer Relative Frequency [1] (Atomic resonance <==> 0)
- Synthesis Chain Monitor [V]
- Left Transition Probability
- Left TOF1 averaged over the integration interval
- Left TOF2 averaged over the integration interval
- Right Transition Probability
- Right TOF1 averaged over the integration interval
- Right TOF2 averaged over the integration interval


**2023-03-10_07-37-11 -- Main Counter: 1 -- N1 (points in Scenario1): 500
60013.317588	7.87715e-14	 0	4.94310e-1	4.4307e-3	4.5327e-3	4.94349e-1	4.4266e-3	4.5278e-3
60013.317621	1.33805e-13	 0	4.92084e-1	4.3181e-3	4.4571e-3	4.94108e-1	4.3110e-3	4.4138e-3
60013.317654	8.71257e-14	 0	4.92503e-1	4.3509e-3	4.4833e-3	4.94220e-1	4.4234e-3	4.5269e-3
60013.317687	-5.60178e-14	 0	4.97061e-1	4.4496e-3	4.5023e-3	4.91797e-1	4.3104e-3	4.4542e-3
60013.317720	-3.16388e-13	 0	4.92656e-1	4.3938e-3	4.5248e-3	5.02230e-1	4.4856e-3	4.4457e-3
60013.317753	-5.15586e-14	 0	4.85846e-1	4.3630e-3	4.6172e-3	4.95584e-1	4.3335e-3	4.4108e-3
60013.317786	-1.77427e-13	 0	4.81861e-1	4.3230e-3	4.6485e-3	4.86489e-1	4.3612e-3	4.6035e-3
60013.317819	-2.16387e-13	 0	4.94042e-1	4.4305e-3	4.5374e-3	4.92609e-1	4.3330e-3	4.4631e-3
60013.317852	2.13572e-13	 0	5.08105e-1	4.4409e-3	4.2992e-3	4.92295e-1	4.3196e-3	4.4548e-3
60013.317885	-1.93002e-13	 0	5.04503e-1	4.4540e-3	4.3745e-3	4.89553e-1	4.3439e-3	4.5293e-3
60013.317918	-5.30898e-14	 0	5.00789e-1	4.3662e-3	4.3525e-3	4.95645e-1	4.3580e-3	4.4346e-3
60013.317951	-9.58432e-14	 0	4.90975e-1	4.3118e-3	4.4704e-3	4.89403e-1	4.3970e-3	4.5874e-3
60013.317984	3.46074e-14	 0	4.95397e-1	4.3392e-3	4.4198e-3	4.90600e-1	4.3481e-3	4.5147e-3
60013.318017	-2.77682e-14	 0	4.89672e-1	4.3606e-3	4.5445e-3	4.87378e-1	4.2830e-3	4.5048e-3
60013.318050	2.20801e-13	 0	5.02801e-1	4.5050e-3	4.4548e-3	4.93661e-1	4.2623e-3	4.3717e-3
60013.318083	-3.72535e-13	 0	5.04575e-1	4.4733e-3	4.3921e-3	4.82758e-1	4.3092e-3	4.6171e-3
60013.318116	-1.48572e-13	 0	5.00710e-1	4.4516e-3	4.4389e-3	4.92475e-1	4.3978e-3	4.5322e-3
60013.318149	2.10419e-13	 0	4.81221e-1	4.2241e-3	4.5537e-3	4.94421e-1	4.3556e-3	4.4538e-3
60013.318182	-9.99605e-14	 0	4.92194e-1	4.3598e-3	4.4980e-3	5.03607e-1	4.4308e-3	4.3674e-3
60013.318215	8.34630e-14	 0	4.90908e-1	4.3497e-3	4.5108e-3	4.97653e-1	4.4977e-3	4.5401e-3
60013.318249	-1.30793e-13	 0	4.91813e-1	4.4645e-3	4.6132e-3	4.99691e-1	4.4504e-3	4.4559e-3
60013.318282	-6.01739e-14	 0	4.88255e-1	4.3047e-3	4.5118e-3	4.90852e-1	4.3353e-3	4.4969e-3
60013.318315	8.51099e-14	 0	4.96934e-1	4.4614e-3	4.5165e-3	4.91592e-1	4.3500e-3	4.4989e-3
60013.318348	1.16985e-13	 0	4.91930e-1	4.2641e-3	4.4040e-3	4.93102e-1	4.3928e-3	4.5157e-3
60013.318381	2.03081e-13	 0	4.94518e-1	4.3525e-3	4.4490e-3	4.91352e-1	4.4435e-3	4.5999e-3
60013.318414	3.58727e-16	 0	4.99343e-1	4.4328e-3	4.4444e-3	4.91889e-1	4.3944e-3	4.5393e-3
60013.318447	-1.01412e-13	 0	4.94435e-1	4.3449e-3	4.4427e-3	4.98177e-1	4.4480e-3	4.4806e-3
60013.318480	-1.70987e-14	 0	4.93283e-1	4.3701e-3	4.4891e-3	4.96383e-1	4.4781e-3	4.5434e-3
60013.318513	3.31234e-14	 0	4.91283e-1	4.3348e-3	4.4887e-3	4.89436e-1	4.4001e-3	4.5900e-3
60013.318546	1.21356e-13	 0	4.89228e-1	4.3130e-3	4.5029e-3	4.92472e-1	4.4119e-3	4.5468e-3
60013.318579	-2.02762e-13	 0	4.87113e-1	4.3332e-3	4.5625e-3	4.99031e-1	4.3351e-3	4.3520e-3
60013.318612	-6.01758e-14	 0	4.92737e-1	4.2680e-3	4.3938e-3	4.97980e-1	4.2919e-3	4.3267e-3
60013.318645	-3.80269e-15	 0	4.93701e-1	4.4799e-3	4.5942e-3	4.91628e-1	4.3645e-3	4.5131e-3
60013.318678	-2.88437e-13	 0	4.96771e-1	4.4091e-3	4.4665e-3	4.86305e-1	4.3094e-3	4.5521e-3
60013.318711	-1.80427e-13	 0	4.97138e-1	4.4292e-3	4.4802e-3	4.93166e-1	4.2884e-3	4.4072e-3
60013.318744	-2.78274e-13	 0	4.92794e-1	4.3020e-3	4.4278e-3	4.89196e-1	4.3954e-3	4.5895e-3
60013.318777	-8.94438e-15	 0	4.96607e-1	4.4673e-3	4.5283e-3	4.86704e-1	4.3860e-3	4.6256e-3
60013.318810	2.71074e-14	 0	4.96039e-1	4.3602e-3	4.4299e-3	4.97365e-1	4.3249e-3	4.3708e-3
60013.318843	-1.86234e-13	 0	4.93052e-1	4.3034e-3	4.4247e-3	5.00897e-1	4.4305e-3	4.4147e-3
60013.318876	-9.54110e-14	 0	4.89352e-1	4.2827e-3	4.4691e-3	4.92692e-1	4.3993e-3	4.5298e-3
60013.318909	1.41343e-13	 0	4.99028e-1	4.4903e-3	4.5078e-3	4.90323e-1	4.3646e-3	4.5369e-3
60013.318942	1.13095e-13	 0	4.98082e-1	4.3730e-3	4.4067e-3	4.97043e-1	4.3280e-3	4.3795e-3
60013.318975	-1.43298e-13	 0	4.85485e-1	4.3055e-3	4.5630e-3	4.94912e-1	4.4184e-3	4.5092e-3
60013.319008	1.00866e-13	 0	4.87605e-1	4.3441e-3	4.5649e-3	4.96583e-1	4.4587e-3	4.5201e-3
60013.319041	-1.77475e-13	 0	4.91885e-1	4.3628e-3	4.5068e-3	5.02120e-1	4.4870e-3	4.4491e-3
60013.319075	5.13501e-14	 0	4.91080e-1	4.2386e-3	4.3926e-3	4.99494e-1	4.4725e-3	4.4815e-3
60013.319108	-9.12473e-15	 0	4.90072e-1	4.4040e-3	4.5824e-3	4.92295e-1	4.3920e-3	4.5295e-3
60013.319141	-2.49901e-13	 0	4.98222e-1	4.4469e-3	4.4786e-3	4.89369e-1	4.3565e-3	4.5458e-3
60013.319174	1.57813e-13	 0	4.99908e-1	4.3999e-3	4.4015e-3	4.84916e-1	4.3596e-3	4.6308e-3
60013.319207	7.16168e-14	 0	4.93389e-1	4.3865e-3	4.5040e-3	4.90219e-1	4.3054e-3	4.4772e-3
60013.319240	-1.48868e-13	 0	4.88432e-1	4.2730e-3	4.4754e-3	4.96539e-1	4.3677e-3	4.4286e-3
60013.319273	1.05056e-13	 0	4.91401e-1	4.3907e-3	4.5444e-3	5.00738e-1	4.4498e-3	4.4367e-3
60013.319306	-6.91614e-14	 0	4.89400e-1	4.3209e-3	4.5081e-3	4.95806e-1	4.3449e-3	4.4184e-3
60013.319339	3.59221e-14	 0	4.96470e-1	4.5317e-3	4.5962e-3	5.00334e-1	4.3680e-3	4.3622e-3
60013.319372	-2.97414e-13	 0	4.88173e-1	4.3376e-3	4.5478e-3	5.00430e-1	4.4299e-3	4.4223e-3
60013.319405	7.48560e-14	 0	4.82957e-1	4.3292e-3	4.6347e-3	4.96645e-1	4.3988e-3	4.4582e-3
60013.319438	1.62468e-14	 0	4.89779e-1	4.3373e-3	4.5183e-3	4.91934e-1	4.3105e-3	4.4519e-3
60013.319471	-3.24903e-14	 0	4.95361e-1	4.4091e-3	4.4917e-3	4.93569e-1	4.3993e-3	4.5139e-3
60013.319504	-6.27432e-14	 0	4.92764e-1	4.3829e-3	4.5116e-3	4.93876e-1	4.3811e-3	4.4898e-3
60013.319537	-4.23381e-14	 0	4.90368e-1	4.3196e-3	4.4893e-3	4.91118e-1	4.3470e-3	4.5042e-3
60013.319570	-2.08255e-13	 0	4.93872e-1	4.3130e-3	4.4200e-3	4.99973e-1	4.4801e-3	4.4806e-3
60013.319603	4.28529e-14	 0	4.87680e-1	4.3138e-3	4.5317e-3	4.96914e-1	4.3798e-3	4.4342e-3
60013.319636	-2.74583e-14	 0	4.96622e-1	4.3683e-3	4.4278e-3	4.99207e-1	4.4365e-3	4.4506e-3
60013.319669	1.28309e-13	 0	4.87123e-1	4.1651e-3	4.3853e-3	4.92850e-1	4.3531e-3	4.4794e-3
60013.319702	1.41858e-13	 0	4.96770e-1	4.4077e-3	4.4650e-3	4.96272e-1	4.4184e-3	4.4848e-3
60013.319735	5.96631e-14	 0	4.95530e-1	4.4781e-3	4.5589e-3	4.92507e-1	4.3478e-3	4.4801e-3
60013.319768	3.86774e-14	 0	4.95939e-1	4.4389e-3	4.5116e-3	4.96710e-1	4.4741e-3	4.5333e-3
60013.319801	1.19792e-13	 0	4.91447e-1	4.2519e-3	4.3999e-3	4.94430e-1	4.3764e-3	4.4751e-3
60013.319834	-1.01203e-13	 0	4.88706e-1	4.2811e-3	4.4789e-3	4.96832e-1	4.3554e-3	4.4109e-3
60013.319867	6.69130e-15	 0	4.91133e-1	4.3904e-3	4.5489e-3	4.95101e-1	4.4017e-3	4.4888e-3
60013.319901	7.86673e-14	 0	5.01323e-1	4.4783e-3	4.4546e-3	4.98677e-1	4.3627e-3	4.3858e-3
60013.319934	-1.00289e-13	 0	4.94630e-1	4.4143e-3	4.5102e-3	4.88049e-1	4.3709e-3	4.5850e-3
60013.319967	-2.61128e-13	 0	4.97244e-1	4.4705e-3	4.5201e-3	5.03159e-1	4.3850e-3	4.3300e-3
60013.320000	2.38670e-14	 0	4.87275e-1	4.3248e-3	4.5507e-3	4.97754e-1	4.3248e-3	4.3638e-3
60013.320033	5.33251e-14	 0	5.00695e-1	4.4299e-3	4.4176e-3	4.99612e-1	4.4859e-3	4.4929e-3
60013.320066	1.34980e-13	 0	4.92347e-1	4.3598e-3	4.4953e-3	4.95350e-1	4.4501e-3	4.5337e-3
60013.320099	4.43498e-14	 0	4.91290e-1	4.4297e-3	4.5868e-3	4.94623e-1	4.2820e-3	4.3751e-3
60013.320132	-2.31206e-13	 0	4.99825e-1	4.3852e-3	4.3883e-3	4.89692e-1	4.2963e-3	4.4772e-3
60013.320165	-9.98222e-14	 0	4.98243e-1	4.3841e-3	4.4150e-3	4.93412e-1	4.3594e-3	4.4759e-3
60013.320198	-2.77595e-14	 0	4.91850e-1	4.2558e-3	4.3968e-3	4.94500e-1	4.3238e-3	4.4200e-3
60013.320231	-7.51568e-14	 0	4.97018e-1	4.3178e-3	4.3696e-3	4.98761e-1	4.4963e-3	4.5186e-3
60013.320264	-2.92146e-13	 0	4.96591e-1	4.4933e-3	4.5550e-3	4.88612e-1	4.3075e-3	4.5082e-3
60013.320297	-6.75703e-14	 0	5.05706e-1	4.4848e-3	4.3836e-3	4.97448e-1	4.4346e-3	4.4801e-3
